tid,uuid,revision_id,langcode,Vocabulary,revision_created,revision_user,revision_log_message,Published,Name,description,weight,parent,changed,default_langcode,revision_translation_affected,path,content_translation_source,content_translation_outdated,content_translation_uid,content_translation_created,"Authority Sources",field_corporate_body_alt_name,field_date,field_date_of_meeting_or_treaty,field_location_of_meeting,field_num_of_section_or_meet,field_primary_name,field_relationships,field_subordinate_name,field_type,field_unique_id
640,bae38bd2-3889-4923-9d1b-52bb969789c6,640,en,genre|taxonomy_vocabulary|b38f9ba6-c3cd-42e0-9b47-b5f9abfecba3,"2021-10-08T20:34:19+00:00|Y-m-d\TH:i:sP",,,1,"Georeferenced maps",,0,,"2021-10-08T20:34:19+00:00|Y-m-d\TH:i:sP",1,1,en,und,,1|user|8b2345a3-20f6-4d27-bc72-b4b2a6189498|/user/1,"2021-10-08T20:34:19+00:00|Y-m-d\TH:i:sP",,823c45c2-b089-4e99-a985-82422fe76000
641,49a72793-5b1c-42b0-b56e-d7553495b1ab,641,en,genre|taxonomy_vocabulary|b38f9ba6-c3cd-42e0-9b47-b5f9abfecba3,"2021-10-08T20:34:19+00:00|Y-m-d\TH:i:sP",,,1,"group portraits",,0,,"2021-10-08T20:34:19+00:00|Y-m-d\TH:i:sP",1,1,en,und,,1|user|8b2345a3-20f6-4d27-bc72-b4b2a6189498|/user/1,"2021-10-08T20:34:19+00:00|Y-m-d\TH:i:sP",http://vocab.getty.edu/page/aat/300124525|||aat,53ae8597-ef8c-442b-a734-6eff625640f0
642,fd319ede-0f34-4f5c-b08c-74d84bf7ff9d,642,en,genre|taxonomy_vocabulary|b38f9ba6-c3cd-42e0-9b47-b5f9abfecba3,"2021-10-08T20:34:19+00:00|Y-m-d\TH:i:sP",,,1,"interior views",,0,,"2021-10-08T20:34:19+00:00|Y-m-d\TH:i:sP",1,1,en,und,,1|user|8b2345a3-20f6-4d27-bc72-b4b2a6189498|/user/1,"2021-10-08T20:34:19+00:00|Y-m-d\TH:i:sP",http://vocab.getty.edu/page/aat/300124520|||aat,cf5601d8-b6bc-490f-b83d-723b61cf5ba8
643,4bda73c2-1ed7-430a-9558-895be5ae119e,643,en,genre|taxonomy_vocabulary|b38f9ba6-c3cd-42e0-9b47-b5f9abfecba3,"2021-10-08T20:34:19+00:00|Y-m-d\TH:i:sP",,,1,interviews,,0,,"2021-10-08T20:34:19+00:00|Y-m-d\TH:i:sP",1,1,en,und,,1|user|8b2345a3-20f6-4d27-bc72-b4b2a6189498|/user/1,"2021-10-08T20:34:19+00:00|Y-m-d\TH:i:sP",http://vocab.getty.edu/page/aat/300026392|||aat,5292adbf-b40b-4255-8c46-48c4e42d22c6
644,17b044e2-a761-413f-af7b-54fd9e4eefe1,644,en,genre|taxonomy_vocabulary|b38f9ba6-c3cd-42e0-9b47-b5f9abfecba3,"2021-10-08T20:34:19+00:00|Y-m-d\TH:i:sP",,,1,"lantern slides",,0,,"2021-10-08T20:34:19+00:00|Y-m-d\TH:i:sP",1,1,en,und,,1|user|8b2345a3-20f6-4d27-bc72-b4b2a6189498|/user/1,"2021-10-08T20:34:19+00:00|Y-m-d\TH:i:sP",http://vocab.getty.edu/page/aat/300134977|||aat,35751354-b4ce-4844-92cf-28fb7a6fa86d
645,1f866a78-a7c2-4e7c-bdeb-4eddbea0bd63,645,en,genre|taxonomy_vocabulary|b38f9ba6-c3cd-42e0-9b47-b5f9abfecba3,"2021-10-08T20:34:19+00:00|Y-m-d\TH:i:sP",,,1,lithographs,,0,,"2021-10-08T20:34:19+00:00|Y-m-d\TH:i:sP",1,1,en,und,,1|user|8b2345a3-20f6-4d27-bc72-b4b2a6189498|/user/1,"2021-10-08T20:34:19+00:00|Y-m-d\TH:i:sP",http://vocab.getty.edu/page/aat/300041379|||aat,21ddd617-c938-403f-bf2c-0504a6c07aeb
646,cdbb4be0-711f-4343-94c2-38444f0f6499,646,en,genre|taxonomy_vocabulary|b38f9ba6-c3cd-42e0-9b47-b5f9abfecba3,"2021-10-08T20:34:19+00:00|Y-m-d\TH:i:sP",,,1,Maps,,0,,"2021-10-08T20:34:19+00:00|Y-m-d\TH:i:sP",1,1,en,und,,1|user|8b2345a3-20f6-4d27-bc72-b4b2a6189498|/user/1,"2021-10-08T20:34:19+00:00|Y-m-d\TH:i:sP",http://id.loc.gov/authorities/genreForms/gf2011026387|||lcgft,6c29ef72-67e7-4d5a-b515-01c8099d6224
647,33bd3577-3b32-4378-ab93-2e2dd4d653a2,647,en,genre|taxonomy_vocabulary|b38f9ba6-c3cd-42e0-9b47-b5f9abfecba3,"2021-10-08T20:34:19+00:00|Y-m-d\TH:i:sP",,,1,"maps (documents)",,0,,"2021-10-08T20:34:19+00:00|Y-m-d\TH:i:sP",1,1,en,und,,1|user|8b2345a3-20f6-4d27-bc72-b4b2a6189498|/user/1,"2021-10-08T20:34:19+00:00|Y-m-d\TH:i:sP",http://vocab.getty.edu/page/aat/300028094|||aat,f9aaa93b-4b34-4451-9f83-65150355796f
648,6349fb0d-3944-4df9-94cb-f0c2e63a82b3,648,en,genre|taxonomy_vocabulary|b38f9ba6-c3cd-42e0-9b47-b5f9abfecba3,"2021-10-08T20:34:19+00:00|Y-m-d\TH:i:sP",,,1,"negatives (photographs)",,0,,"2021-10-08T20:34:19+00:00|Y-m-d\TH:i:sP",1,1,en,und,,1|user|8b2345a3-20f6-4d27-bc72-b4b2a6189498|/user/1,"2021-10-08T20:34:19+00:00|Y-m-d\TH:i:sP",http://vocab.getty.edu/page/aat/300127173|||aat,9feb20d4-0c94-4c82-ad21-d690751cbc44
649,5842da80-148f-4f3b-95a6-588de48dbc2b,649,en,genre|taxonomy_vocabulary|b38f9ba6-c3cd-42e0-9b47-b5f9abfecba3,"2021-10-08T20:34:19+00:00|Y-m-d\TH:i:sP",,,1,newsletters,,0,,"2021-10-08T20:34:19+00:00|Y-m-d\TH:i:sP",1,1,en,und,,1|user|8b2345a3-20f6-4d27-bc72-b4b2a6189498|/user/1,"2021-10-08T20:34:19+00:00|Y-m-d\TH:i:sP",http://vocab.getty.edu/page/aat/300026652|||aat,95079529-25e4-409c-8410-3bfea8493fc5
650,558304c7-bb93-46e9-aee2-940aedf680bc,650,en,genre|taxonomy_vocabulary|b38f9ba6-c3cd-42e0-9b47-b5f9abfecba3,"2021-10-08T20:34:19+00:00|Y-m-d\TH:i:sP",,,1,"oral histories (literary works)",,0,,"2021-10-08T20:34:19+00:00|Y-m-d\TH:i:sP",1,1,en,und,,1|user|8b2345a3-20f6-4d27-bc72-b4b2a6189498|/user/1,"2021-10-08T20:34:19+00:00|Y-m-d\TH:i:sP",http://vocab.getty.edu/page/aat/300202595|||aat,67b872ff-cd0f-4346-98fc-33ca8f71bd07
651,52767d06-53db-486c-babe-fb82b85e17a1,651,en,genre|taxonomy_vocabulary|b38f9ba6-c3cd-42e0-9b47-b5f9abfecba3,"2021-10-08T20:34:19+00:00|Y-m-d\TH:i:sP",,,1,"paintings (visual works)",,0,,"2021-10-08T20:34:19+00:00|Y-m-d\TH:i:sP",1,1,en,und,,1|user|8b2345a3-20f6-4d27-bc72-b4b2a6189498|/user/1,"2021-10-08T20:34:19+00:00|Y-m-d\TH:i:sP",http://vocab.getty.edu/page/aat/300033618|||aat,4efbc937-54c0-40bf-8080-6e1eee28200c
652,da3d882a-c511-4866-96f5-fbbb81685cc9,652,en,genre|taxonomy_vocabulary|b38f9ba6-c3cd-42e0-9b47-b5f9abfecba3,"2021-10-08T20:34:19+00:00|Y-m-d\TH:i:sP",,,1,photographs,,0,,"2021-10-08T20:34:19+00:00|Y-m-d\TH:i:sP",1,1,en,und,,1|user|8b2345a3-20f6-4d27-bc72-b4b2a6189498|/user/1,"2021-10-08T20:34:19+00:00|Y-m-d\TH:i:sP",http://vocab.getty.edu/page/aat/300046300|||aat,4b16f314-503d-46bd-86d7-d3f4566e01ba
653,8d6be733-94cb-4d98-9cdb-68044e26392e,653,en,genre|taxonomy_vocabulary|b38f9ba6-c3cd-42e0-9b47-b5f9abfecba3,"2021-10-08T20:34:19+00:00|Y-m-d\TH:i:sP",,,1,"picture postcards",,0,,"2021-10-08T20:34:19+00:00|Y-m-d\TH:i:sP",1,1,en,und,,1|user|8b2345a3-20f6-4d27-bc72-b4b2a6189498|/user/1,"2021-10-08T20:34:19+00:00|Y-m-d\TH:i:sP",http://vocab.getty.edu/page/aat/300026819|||aat,0c70f635-b9c4-416f-93bd-be06ec95a9ef
