tid,uuid,revision_id,langcode,Vocabulary,revision_created,revision_user,revision_log_message,Published,Name,description,weight,parent,changed,default_langcode,revision_translation_affected,path,content_translation_source,content_translation_outdated,content_translation_uid,content_translation_created,"External URI"
177,b13a7bd3-36ed-4838-a661-d2edd4c7924e,177,en,copyright_and_use|taxonomy_vocabulary|87cfba26-a75b-41d4-82d1-d336387a8391,"2021-10-08T20:33:25+00:00|Y-m-d\TH:i:sP",,,1,"Copyright Not Evaluated",,0,,"2022-03-11T14:30:03+00:00|Y-m-d\TH:i:sP",1,1,en,und,,1|user|8b2345a3-20f6-4d27-bc72-b4b2a6189498|/user/1,"2021-10-08T20:33:25+00:00|Y-m-d\TH:i:sP",http://rightsstatements.org/vocab/CNE/1.0/|||rightsstatements,1c040b49-ae53-4fc2-a4c5-78bb1921eaf9
